title,year,director,producer,writer,genre,budget,revenue,release_month,roi,success,director_avg_roi,director_hit_rate,producer_rev_mult,producer_hit_rate,writer_quality,writer_hit_rate,genre_rev_mult,genre_base_success,month_modifier
Film_2513,2012,Jon Favreau,Mary Parent,Eric Roth,Romance,4761460,19302289,5,3.054,1,3.0,0.8,2.8,0.7,0.75,0.68,0.7,0.42,1.1
Film_2514,2019,Unknown Director,Peter Chernin,James Gunn,Thriller,14335752,13594147,7,-0.052,0,0.8,0.35,2.0,0.62,0.78,0.8,1.0,0.52,1.3
Film_2515,2018,Wes Anderson,Peter Chernin,Edgar Wright,Fantasy,9808692,7886966,6,-0.196,0,1.5,0.6,2.0,0.62,0.78,0.65,1.4,0.48,1.25
Film_2516,2016,Barry Jenkins,Mary Parent,Unknown Writer,Adventure,23573598,18050000,8,-0.234,0,1.8,0.65,2.8,0.7,0.5,0.35,1.5,0.55,1.05
Film_2517,2005,Sam Raimi,Kathleen Kennedy,Taika Waititi,Comedy,24909318,23605567,4,-0.052,0,2.5,0.7,3.0,0.75,0.75,0.7,0.8,0.5,0.85
Film_2518,2016,Unknown Director,Frank Marshall,Quentin Tarantino,Action,3165441,3600850,11,0.138,0,0.8,0.35,2.5,0.7,0.85,0.8,1.5,0.55,1.15
Film_2519,2013,Martin Scorsese,Jason Blum,Emerald Fennell,Drama,64851985,64894055,9,0.001,0,1.8,0.65,8.0,0.85,0.78,0.7,0.6,0.4,0.75
Film_2520,2023,Jordan Peele,Kevin Feige,Tony Kushner,Thriller,46091107,154886083,11,2.36,1,5.0,0.9,4.0,0.92,0.78,0.65,1.0,0.52,1.15
Film_2521,2007,Ryan Coogler,Jordan Peele,Quentin Tarantino,Romance,12823465,24408845,8,0.903,1,4.0,0.85,5.5,0.85,0.85,0.8,0.7,0.42,1.05
Film_2522,2022,Matt Reeves,Charles Roven,Quentin Tarantino,Thriller,23230476,34718523,10,0.495,0,2.8,0.75,2.5,0.65,0.85,0.8,1.0,0.52,0.8
Film_2523,2013,Edgar Wright,David Heyman,Greta Gerwig,Adventure,30937967,24553750,2,-0.206,0,1.5,0.65,3.2,0.8,0.8,0.78,1.5,0.55,0.72
Film_2524,2018,Jordan Peele,Mary Parent,Denis Villeneuve,Fantasy,10642970,13820307,7,0.299,0,5.0,0.9,2.8,0.7,0.8,0.72,1.4,0.48,1.3
Film_2525,2007,Sam Raimi,Megan Ellison,Bong Joon-ho,Action,49024297,81010615,9,0.652,1,2.5,0.7,1.5,0.55,0.85,0.75,1.5,0.55,0.75
Film_2526,2005,Quentin Tarantino,Jordan Peele,Damien Chazelle,Drama,2066606,4901276,12,1.372,1,2.5,0.8,5.5,0.85,0.82,0.72,0.6,0.4,1.2
Film_2527,2011,Christopher Nolan,Neal H. Moritz,Tony Kushner,Animation,175618274,217106458,1,0.236,0,3.8,0.9,2.8,0.68,0.78,0.65,1.6,0.6,0.7
Film_2528,2012,Chloe Zhao,Emma Thomas,Eric Roth,Action,45841572,24387291,3,-0.468,0,1.2,0.5,3.5,0.88,0.75,0.68,1.5,0.55,0.82
Film_2529,2024,Taika Waititi,Kevin Feige,Rian Johnson,Adventure,82208041,140195001,2,0.705,1,2.8,0.75,4.0,0.92,0.78,0.68,1.5,0.55,0.72
Film_2530,2010,Unknown Director,Neal H. Moritz,Denis Villeneuve,Sci-Fi,8743983,8692779,5,-0.006,0,0.8,0.35,2.8,0.68,0.8,0.72,1.3,0.5,1.1
Film_2531,2024,Unknown Director,Peter Chernin,Damien Chazelle,Fantasy,145950187,83875138,10,-0.425,0,0.8,0.35,2.0,0.62,0.82,0.72,1.4,0.48,0.8
Film_2532,2015,M. Night Shyamalan,Unknown Producer,Damien Chazelle,Comedy,8427669,9677804,9,0.148,0,2.8,0.55,1.2,0.38,0.82,0.72,0.8,0.5,0.75
Film_2533,2006,Unknown Director,Unknown Producer,Edgar Wright,Horror,3612052,1769573,10,-0.51,0,0.8,0.35,1.2,0.38,0.78,0.65,1.8,0.65,0.8
Film_2534,2024,David Fincher,Frank Marshall,Bong Joon-ho,Adventure,105126578,282591335,4,1.688,1,2.0,0.7,2.5,0.7,0.85,0.75,1.5,0.55,0.85
Film_2535,2009,Edgar Wright,Jason Blum,Rian Johnson,Romance,4978177,13906577,10,1.794,1,1.5,0.65,8.0,0.85,0.78,0.68,0.7,0.42,0.8
Film_2536,2007,Robert Eggers,Megan Ellison,Tony Kushner,Fantasy,7256831,13002752,12,0.792,1,2.0,0.6,1.5,0.55,0.78,0.65,1.4,0.48,1.2
Film_2537,2013,M. Night Shyamalan,Jason Blum,Aaron Sorkin,Comedy,15651050,61866283,1,2.953,1,2.8,0.55,8.0,0.85,0.82,0.7,0.8,0.5,0.7
Film_2538,2013,Michael Bay,Jason Blum,Taika Waititi,Comedy,17656035,77895722,6,3.412,1,2.2,0.65,8.0,0.85,0.75,0.7,0.8,0.5,1.25
Film_2539,2010,Edgar Wright,Jason Blum,Diablo Cody,Thriller,53980868,155399482,5,1.879,1,1.5,0.65,8.0,0.85,0.72,0.58,1.0,0.52,1.1
Film_2540,2020,James Wan,Unknown Producer,Bong Joon-ho,Fantasy,167330578,232456319,1,0.389,0,4.5,0.85,1.2,0.38,0.85,0.75,1.4,0.48,0.7
Film_2541,2013,Wes Anderson,Unknown Producer,Emerald Fennell,Romance,14727033,13922710,11,-0.055,0,1.5,0.6,1.2,0.38,0.78,0.7,0.7,0.42,1.15
Film_2542,2022,Ridley Scott,A24,Charlie Kaufman,Animation,400000000,579516774,11,0.449,0,1.6,0.55,3.5,0.65,0.75,0.5,1.6,0.6,1.15
Film_2543,2006,Bong Joon-ho,Unknown Producer,Diablo Cody,Horror,2168480,3473044,8,0.602,1,3.0,0.75,1.2,0.38,0.72,0.58,1.8,0.65,1.05
Film_2544,2011,Ari Aster,Frank Marshall,Damien Chazelle,Horror,51381134,112762644,1,1.195,1,6.0,0.7,2.5,0.7,0.82,0.72,1.8,0.65,0.7
Film_2545,2012,James Wan,Jason Blum,James Gunn,Thriller,50750663,85532550,11,0.685,1,4.5,0.85,8.0,0.85,0.78,0.8,1.0,0.52,1.15
Film_2546,2013,Ari Aster,Amy Pascal,Tony Kushner,Comedy,154240763,200719344,4,0.301,0,6.0,0.7,2.8,0.72,0.78,0.65,0.8,0.5,0.85
Film_2547,2009,Greta Gerwig,Jon Landau,Denis Villeneuve,Adventure,73982614,186518017,6,1.521,1,3.5,0.8,5.0,0.9,0.8,0.72,1.5,0.55,1.25
Film_2548,2019,Wes Anderson,David Heyman,Bong Joon-ho,Fantasy,108409012,43840862,4,-0.596,0,1.5,0.6,3.2,0.8,0.85,0.75,1.4,0.48,0.85
Film_2549,2019,Wes Anderson,Neal H. Moritz,Charlie Kaufman,Sci-Fi,45432561,51752971,11,0.139,0,1.5,0.6,2.8,0.68,0.75,0.5,1.3,0.5,1.15
Film_2550,2013,Chloe Zhao,Charles Roven,Diablo Cody,Romance,63538362,64204441,10,0.01,0,1.2,0.5,2.5,0.65,0.72,0.58,0.7,0.42,0.8
Film_2551,2021,Ridley Scott,Unknown Producer,Unknown Writer,Fantasy,31636830,48054981,12,0.519,1,1.6,0.55,1.2,0.38,0.5,0.35,1.4,0.48,1.2
Film_2552,2012,Unknown Director,Brad Pitt,Taika Waititi,Horror,246100866,174389137,10,-0.291,0,0.8,0.35,2.0,0.6,0.75,0.7,1.8,0.65,0.8
Film_2553,2006,Unknown Director,Megan Ellison,Damien Chazelle,Thriller,25545120,6933166,12,-0.729,0,0.8,0.35,1.5,0.55,0.82,0.72,1.0,0.52,1.2
Film_2554,2021,Steven Spielberg,Amy Pascal,Denis Villeneuve,Comedy,82095082,203660620,9,1.481,1,3.2,0.85,2.8,0.72,0.8,0.72,0.8,0.5,0.75
Film_2555,2020,Greta Gerwig,Lorenzo di Bonaventura,Tony Kushner,Romance,175166431,126740755,7,-0.276,0,3.5,0.8,2.2,0.6,0.78,0.65,0.7,0.42,1.3
Film_2556,2018,Steven Spielberg,Jon Landau,Damien Chazelle,Romance,48827021,15204555,1,-0.689,0,3.2,0.85,5.0,0.9,0.82,0.72,0.7,0.42,0.7
Film_2557,2019,Taika Waititi,Amy Pascal,Unknown Writer,Comedy,22481652,9821245,8,-0.563,0,2.8,0.75,2.8,0.72,0.5,0.35,0.8,0.5,1.05
Film_2558,2009,Unknown Director,Amy Pascal,Tony Kushner,Comedy,3412429,1068536,8,-0.687,0,0.8,0.35,2.8,0.72,0.78,0.65,0.8,0.5,1.05
Film_2559,2022,The Russo Brothers,Unknown Producer,Bong Joon-ho,Drama,81468425,146443251,4,0.798,1,4.2,0.85,1.2,0.38,0.85,0.75,0.6,0.4,0.85
Film_2560,2019,James Cameron,Unknown Producer,Unknown Writer,Comedy,66599921,85599188,11,0.285,0,5.5,0.95,1.2,0.38,0.5,0.35,0.8,0.5,1.15
Film_2561,2011,Bong Joon-ho,Jordan Peele,Eric Roth,Romance,33525641,33701475,5,0.005,0,3.0,0.75,5.5,0.85,0.75,0.68,0.7,0.42,1.1
Film_2562,2012,Ari Aster,Emma Thomas,Unknown Writer,Fantasy,5572733,3111446,11,-0.442,0,6.0,0.7,3.5,0.88,0.5,0.35,1.4,0.48,1.15
Film_2563,2022,Damien Chazelle,Jason Blum,Taika Waititi,Fantasy,22057220,14078944,11,-0.362,0,2.5,0.7,8.0,0.85,0.75,0.7,1.4,0.48,1.15
Film_2564,2007,Unknown Director,David Heyman,Rian Johnson,Drama,6719574,11642839,10,0.733,1,0.8,0.35,3.2,0.8,0.78,0.68,0.6,0.4,0.8
Film_2565,2020,Denis Villeneuve,Unknown Producer,Denis Villeneuve,Action,151260183,120150501,10,-0.206,0,2.1,0.75,1.2,0.38,0.8,0.72,1.5,0.55,0.8
Film_2566,2015,Unknown Director,Jon Landau,Ryan Coogler,Action,19721716,28720371,6,0.456,0,0.8,0.35,5.0,0.9,0.8,0.82,1.5,0.55,1.25
Film_2567,2011,Tim Burton,Lorenzo di Bonaventura,Taylor Sheridan,Romance,21431507,68039727,11,2.175,1,1.8,0.6,2.2,0.6,0.8,0.72,0.7,0.42,1.15
Film_2568,2016,Matt Reeves,Neal H. Moritz,Ryan Coogler,Sci-Fi,16350353,60022477,12,2.671,1,2.8,0.75,2.8,0.68,0.8,0.82,1.3,0.5,1.2
Film_2569,2017,Sam Raimi,Scott Rudin,Eric Roth,Adventure,98844335,125805913,10,0.273,0,2.5,0.7,1.8,0.65,0.75,0.68,1.5,0.55,0.8
Film_2570,2019,Taika Waititi,Peter Chernin,James Gunn,Drama,9644389,5844077,9,-0.394,0,2.8,0.75,2.0,0.62,0.78,0.8,0.6,0.4,0.75
Film_2571,2013,Emerald Fennell,Jon Landau,Aaron Sorkin,Thriller,45821484,41043912,12,-0.104,0,2.5,0.7,5.0,0.9,0.82,0.7,1.0,0.52,1.2
Film_2572,2012,James Cameron,David Heyman,Edgar Wright,Thriller,9718705,53400621,6,4.495,1,5.5,0.95,3.2,0.8,0.78,0.65,1.0,0.52,1.25
Film_2573,2021,Jon Favreau,David Heyman,Ryan Coogler,Animation,20386087,12143773,6,-0.404,0,3.0,0.8,3.2,0.8,0.8,0.82,1.6,0.6,1.25
Film_2574,2024,Unknown Director,Kevin Feige,Jordan Peele,Romance,17521131,22485069,11,0.283,0,0.8,0.35,4.0,0.92,0.9,0.88,0.7,0.42,1.15
Film_2575,2019,Ridley Scott,Jason Blum,Emerald Fennell,Animation,47727814,58938878,9,0.235,0,1.6,0.55,8.0,0.85,0.78,0.7,1.6,0.6,0.75
Film_2576,2021,Unknown Director,David Heyman,Rian Johnson,Sci-Fi,28034126,16367755,4,-0.416,0,0.8,0.35,3.2,0.8,0.78,0.68,1.3,0.5,0.85
Film_2577,2016,Quentin Tarantino,Frank Marshall,Jordan Peele,Horror,14189108,20362637,10,0.435,0,2.5,0.8,2.5,0.7,0.9,0.88,1.8,0.65,0.8
Film_2578,2015,The Russo Brothers,Jason Blum,Unknown Writer,Sci-Fi,43376378,129954679,1,1.996,1,4.2,0.85,8.0,0.85,0.5,0.35,1.3,0.5,0.7
Film_2579,2025,Taika Waititi,A24,Diablo Cody,Animation,129682389,99681756,12,-0.231,0,2.8,0.75,3.5,0.65,0.72,0.58,1.6,0.6,1.2
Film_2580,2024,Ryan Coogler,Frank Marshall,Unknown Writer,Animation,33765213,133318813,3,2.948,1,4.0,0.85,2.5,0.7,0.5,0.35,1.6,0.6,0.82
Film_2581,2008,David Fincher,Frank Marshall,Aaron Sorkin,Fantasy,50509049,123050326,5,1.436,1,2.0,0.7,2.5,0.7,0.82,0.7,1.4,0.48,1.1
Film_2582,2017,Martin Scorsese,Jordan Peele,Jordan Peele,Adventure,80980180,67965110,8,-0.161,0,1.8,0.65,5.5,0.85,0.9,0.88,1.5,0.55,1.05
Film_2583,2011,Matt Reeves,Jordan Peele,Denis Villeneuve,Animation,6483184,13076328,11,1.017,1,2.8,0.75,5.5,0.85,0.8,0.72,1.6,0.6,1.15
Film_2584,2021,Ari Aster,Jordan Peele,James Gunn,Romance,39925571,321184825,9,7.045,1,6.0,0.7,5.5,0.85,0.78,0.8,0.7,0.42,0.75
Film_2585,2008,Tim Burton,Frank Marshall,Christopher Nolan,Action,26439070,26788698,9,0.013,0,1.8,0.6,2.5,0.7,0.88,0.85,1.5,0.55,0.75
Film_2586,2010,Jordan Peele,Kathleen Kennedy,Aaron Sorkin,Romance,8550671,16466945,4,0.926,1,5.0,0.9,3.0,0.75,0.82,0.7,0.7,0.42,0.85
Film_2587,2005,Ryan Coogler,Jordan Peele,Taylor Sheridan,Action,400000000,1639204225,4,3.098,1,4.0,0.85,5.5,0.85,0.8,0.72,1.5,0.55,0.85
Film_2588,2006,Sam Raimi,Unknown Producer,Unknown Writer,Romance,10670086,11024152,3,0.033,0,2.5,0.7,1.2,0.38,0.5,0.35,0.7,0.42,0.82
Film_2589,2025,The Russo Brothers,David Heyman,Ryan Coogler,Romance,1155799,2321593,8,1.009,1,4.2,0.85,3.2,0.8,0.8,0.82,0.7,0.42,1.05
Film_2590,2015,Unknown Director,Mary Parent,Aaron Sorkin,Sci-Fi,16272808,11748549,6,-0.278,0,0.8,0.35,2.8,0.7,0.82,0.7,1.3,0.5,1.25
Film_2591,2008,Chloe Zhao,Scott Rudin,Damien Chazelle,Adventure,61779207,33392090,9,-0.459,0,1.2,0.5,1.8,0.65,0.82,0.72,1.5,0.55,0.75
Film_2592,2014,Sam Raimi,Neal H. Moritz,Charlie Kaufman,Adventure,141500264,528215233,9,2.733,1,2.5,0.7,2.8,0.68,0.75,0.5,1.5,0.55,0.75
Film_2593,2020,Unknown Director,Jerry Bruckheimer,Unknown Writer,Adventure,167771332,264082281,9,0.574,1,0.8,0.35,2.5,0.7,0.5,0.35,1.5,0.55,0.75
Film_2594,2023,Edgar Wright,Unknown Producer,Eric Roth,Action,76387482,52247032,5,-0.316,0,1.5,0.65,1.2,0.38,0.75,0.68,1.5,0.55,1.1
Film_2595,2014,James Wan,Scott Rudin,Unknown Writer,Adventure,5516760,10549465,12,0.912,1,4.5,0.85,1.8,0.65,0.5,0.35,1.5,0.55,1.2
Film_2596,2010,Greta Gerwig,Unknown Producer,Edgar Wright,Adventure,91910399,113785958,8,0.238,0,3.5,0.8,1.2,0.38,0.78,0.65,1.5,0.55,1.05
Film_2597,2008,Wes Anderson,Unknown Producer,Eric Roth,Horror,73978200,94737689,1,0.281,0,1.5,0.6,1.2,0.38,0.75,0.68,1.8,0.65,0.7
Film_2598,2007,Unknown Director,Frank Marshall,Jordan Peele,Adventure,8743510,4536015,12,-0.481,0,0.8,0.35,2.5,0.7,0.9,0.88,1.5,0.55,1.2
Film_2599,2021,Christopher Nolan,Amy Pascal,Edgar Wright,Horror,13657113,117296859,7,7.589,1,3.8,0.9,2.8,0.72,0.78,0.65,1.8,0.65,1.3
Film_2600,2010,Barry Jenkins,Frank Marshall,Edgar Wright,Comedy,8965646,12106738,1,0.35,0,1.8,0.65,2.5,0.7,0.78,0.65,0.8,0.5,0.7
Film_2601,2009,Wes Anderson,Mary Parent,James Gunn,Romance,3490233,4467664,12,0.28,0,1.5,0.6,2.8,0.7,0.78,0.8,0.7,0.42,1.2
Film_2602,2014,Michael Bay,Megan Ellison,Jordan Peele,Action,400000000,545678329,2,0.364,0,2.2,0.65,1.5,0.55,0.9,0.88,1.5,0.55,0.72
Film_2603,2025,Unknown Director,Unknown Producer,Ryan Coogler,Thriller,14128447,18844205,3,0.334,0,0.8,0.35,1.2,0.38,0.8,0.82,1.0,0.52,0.82
Film_2604,2006,Christopher Nolan,Neal H. Moritz,Tony Kushner,Drama,3524556,5972472,12,0.695,1,3.8,0.9,2.8,0.68,0.78,0.65,0.6,0.4,1.2
Film_2605,2011,Taika Waititi,Scott Rudin,Damien Chazelle,Thriller,3725630,2255499,10,-0.395,0,2.8,0.75,1.8,0.65,0.82,0.72,1.0,0.52,0.8
Film_2606,2019,Matt Reeves,Brad Pitt,Emerald Fennell,Horror,14330517,15364913,5,0.072,0,2.8,0.75,2.0,0.6,0.78,0.7,1.8,0.65,1.1
Film_2607,2013,Bong Joon-ho,Kevin Feige,Tony Kushner,Sci-Fi,134809959,175653999,8,0.303,0,3.0,0.75,4.0,0.92,0.78,0.65,1.3,0.5,1.05
Film_2608,2024,Wes Anderson,Lorenzo di Bonaventura,Unknown Writer,Sci-Fi,244106890,91630059,3,-0.625,0,1.5,0.6,2.2,0.6,0.5,0.35,1.3,0.5,0.82
Film_2609,2007,Jon Favreau,Emma Thomas,Tony Kushner,Action,128978565,856381767,11,5.64,1,3.0,0.8,3.5,0.88,0.78,0.65,1.5,0.55,1.15
Film_2610,2013,Ryan Coogler,Jordan Peele,Edgar Wright,Drama,77245834,193468347,4,1.505,1,4.0,0.85,5.5,0.85,0.78,0.65,0.6,0.4,0.85
Film_2611,2020,Quentin Tarantino,Frank Marshall,Taika Waititi,Animation,400000000,197161934,3,-0.507,0,2.5,0.8,2.5,0.7,0.75,0.7,1.6,0.6,0.82
Film_2612,2024,The Russo Brothers,Scott Rudin,Unknown Writer,Horror,33819891,38066239,3,0.126,0,4.2,0.85,1.8,0.65,0.5,0.35,1.8,0.65,0.82
Film_2613,2025,Robert Eggers,Neal H. Moritz,Charlie Kaufman,Adventure,27346888,26372217,12,-0.036,0,2.0,0.6,2.8,0.68,0.75,0.5,1.5,0.55,1.2
Film_2614,2013,Bong Joon-ho,Lorenzo di Bonaventura,Eric Roth,Thriller,23541305,37506424,11,0.593,1,3.0,0.75,2.2,0.6,0.75,0.68,1.0,0.52,1.15
Film_2615,2017,Wes Anderson,Jason Blum,Charlie Kaufman,Animation,400000000,2973845683,11,6.435,1,1.5,0.6,8.0,0.85,0.75,0.5,1.6,0.6,1.15
Film_2616,2019,Bong Joon-ho,Charles Roven,Quentin Tarantino,Fantasy,400000000,318275648,8,-0.204,0,3.0,0.75,2.5,0.65,0.85,0.8,1.4,0.48,1.05
Film_2617,2022,Ari Aster,Emma Thomas,Charlie Kaufman,Action,400000000,360614653,2,-0.098,0,6.0,0.7,3.5,0.88,0.75,0.5,1.5,0.55,0.72
Film_2618,2022,Edgar Wright,Unknown Producer,Greta Gerwig,Adventure,107781923,53630901,4,-0.502,0,1.5,0.65,1.2,0.38,0.8,0.78,1.5,0.55,0.85
Film_2619,2021,David Fincher,Megan Ellison,Taylor Sheridan,Horror,11643680,6004650,9,-0.484,0,2.0,0.7,1.5,0.55,0.8,0.72,1.8,0.65,0.75
Film_2620,2013,Bong Joon-ho,Brad Pitt,Greta Gerwig,Fantasy,164589311,350933591,3,1.132,1,3.0,0.75,2.0,0.6,0.8,0.78,1.4,0.48,0.82
Film_2621,2024,Barry Jenkins,Kathleen Kennedy,Charlie Kaufman,Fantasy,129703117,85837840,4,-0.338,0,1.8,0.65,3.0,0.75,0.75,0.5,1.4,0.48,0.85
Film_2622,2013,Bong Joon-ho,David Heyman,Unknown Writer,Comedy,20760185,7842737,12,-0.622,0,3.0,0.75,3.2,0.8,0.5,0.35,0.8,0.5,1.2
Film_2623,2024,Edgar Wright,Amy Pascal,James Gunn,Comedy,23465412,69686561,6,1.97,1,1.5,0.65,2.8,0.72,0.78,0.8,0.8,0.5,1.25
Film_2624,2022,Robert Eggers,A24,Aaron Sorkin,Horror,60640831,241164815,3,2.977,1,2.0,0.6,3.5,0.65,0.82,0.7,1.8,0.65,0.82
Film_2625,2014,Unknown Director,Peter Chernin,Tony Kushner,Thriller,12842010,4417186,6,-0.656,0,0.8,0.35,2.0,0.62,0.78,0.65,1.0,0.52,1.25
Film_2626,2011,Emerald Fennell,Unknown Producer,Jordan Peele,Comedy,31363746,28912252,5,-0.078,0,2.5,0.7,1.2,0.38,0.9,0.88,0.8,0.5,1.1
Film_2627,2013,Ridley Scott,Unknown Producer,Taylor Sheridan,Horror,3723696,2566137,5,-0.311,0,1.6,0.55,1.2,0.38,0.8,0.72,1.8,0.65,1.1
Film_2628,2006,Christopher Nolan,Charles Roven,Unknown Writer,Action,24500967,23427229,11,-0.044,0,3.8,0.9,2.5,0.65,0.5,0.35,1.5,0.55,1.15
Film_2629,2025,The Russo Brothers,Jerry Bruckheimer,Charlie Kaufman,Thriller,15319116,19045620,1,0.243,0,4.2,0.85,2.5,0.7,0.75,0.5,1.0,0.52,0.7
Film_2630,2025,Quentin Tarantino,Jason Blum,Damien Chazelle,Action,110895991,202318909,7,0.824,1,2.5,0.8,8.0,0.85,0.82,0.72,1.5,0.55,1.3
Film_2631,2019,Ryan Coogler,Jordan Peele,Unknown Writer,Action,20868946,25024908,11,0.199,0,4.0,0.85,5.5,0.85,0.5,0.35,1.5,0.55,1.15
Film_2632,2015,Denis Villeneuve,Brad Pitt,Tony Kushner,Drama,4263303,4944069,2,0.16,0,2.1,0.75,2.0,0.6,0.78,0.65,0.6,0.4,0.72
Film_2633,2013,Unknown Director,Jordan Peele,Unknown Writer,Drama,12361730,12834536,7,0.038,0,0.8,0.35,5.5,0.85,0.5,0.35,0.6,0.4,1.3
Film_2634,2023,Unknown Director,Unknown Producer,Bong Joon-ho,Thriller,362531479,340052877,8,-0.062,0,0.8,0.35,1.2,0.38,0.85,0.75,1.0,0.52,1.05
Film_2635,2015,James Cameron,Frank Marshall,Jordan Peele,Animation,400000000,1179088089,3,1.948,1,5.5,0.95,2.5,0.7,0.9,0.88,1.6,0.6,0.82
Film_2636,2018,Barry Jenkins,David Heyman,Unknown Writer,Sci-Fi,53760919,35012938,1,-0.349,0,1.8,0.65,3.2,0.8,0.5,0.35,1.3,0.5,0.7
Film_2637,2020,Unknown Director,Neal H. Moritz,Unknown Writer,Sci-Fi,6370983,4117359,12,-0.354,0,0.8,0.35,2.8,0.68,0.5,0.35,1.3,0.5,1.2
Film_2638,2010,Michael Bay,A24,Christopher Nolan,Comedy,35450639,36724301,12,0.036,0,2.2,0.65,3.5,0.65,0.88,0.85,0.8,0.5,1.2
Film_2639,2008,Chloe Zhao,Frank Marshall,Greta Gerwig,Drama,6472215,8064209,8,0.246,0,1.2,0.5,2.5,0.7,0.8,0.78,0.6,0.4,1.05
Film_2640,2024,Unknown Director,Neal H. Moritz,Charlie Kaufman,Sci-Fi,145784731,69008339,3,-0.527,0,0.8,0.35,2.8,0.68,0.75,0.5,1.3,0.5,0.82
Film_2641,2020,Sam Raimi,Scott Rudin,Edgar Wright,Adventure,29109522,88633964,4,2.045,1,2.5,0.7,1.8,0.65,0.78,0.65,1.5,0.55,0.85
Film_2642,2006,Damien Chazelle,Unknown Producer,Emerald Fennell,Comedy,14430975,27778038,2,0.925,1,2.5,0.7,1.2,0.38,0.78,0.7,0.8,0.5,0.72
Film_2643,2007,Chloe Zhao,Peter Chernin,Ryan Coogler,Horror,2759076,4421313,3,0.602,1,1.2,0.5,2.0,0.62,0.8,0.82,1.8,0.65,0.82
Film_2644,2023,Sam Raimi,Unknown Producer,Unknown Writer,Romance,113369672,154728200,5,0.365,0,2.5,0.7,1.2,0.38,0.5,0.35,0.7,0.42,1.1
Film_2645,2022,Martin Scorsese,Scott Rudin,Greta Gerwig,Sci-Fi,9112122,3689069,10,-0.595,0,1.8,0.65,1.8,0.65,0.8,0.78,1.3,0.5,0.8
Film_2646,2016,Robert Eggers,Jon Landau,Bong Joon-ho,Horror,4213529,22389907,12,4.314,1,2.0,0.6,5.0,0.9,0.85,0.75,1.8,0.65,1.2
Film_2647,2022,James Wan,A24,Taylor Sheridan,Thriller,168549813,218900970,6,0.299,0,4.5,0.85,3.5,0.65,0.8,0.72,1.0,0.52,1.25
Film_2648,2015,Matt Reeves,Frank Marshall,Aaron Sorkin,Action,33470474,82935955,2,1.478,1,2.8,0.75,2.5,0.7,0.82,0.7,1.5,0.55,0.72
Film_2649,2024,The Russo Brothers,Jason Blum,Unknown Writer,Horror,500000,2270906,2,3.542,1,4.2,0.85,8.0,0.85,0.5,0.35,1.8,0.65,0.72
Film_2650,2021,Michael Bay,Amy Pascal,Eric Roth,Fantasy,167588348,131815860,4,-0.213,0,2.2,0.65,2.8,0.72,0.75,0.68,1.4,0.48,0.85
Film_2651,2008,Michael Bay,Neal H. Moritz,Diablo Cody,Sci-Fi,33132079,49259642,9,0.487,0,2.2,0.65,2.8,0.68,0.72,0.58,1.3,0.5,0.75
Film_2652,2023,Sam Raimi,David Heyman,Bong Joon-ho,Action,8148649,12002644,1,0.473,0,2.5,0.7,3.2,0.8,0.85,0.75,1.5,0.55,0.7
Film_2653,2011,Barry Jenkins,Kevin Feige,Unknown Writer,Animation,12159145,30616660,8,1.518,1,1.8,0.65,4.0,0.92,0.5,0.35,1.6,0.6,1.05
Film_2654,2008,Martin Scorsese,Kathleen Kennedy,Eric Roth,Sci-Fi,93520847,52830663,4,-0.435,0,1.8,0.65,3.0,0.75,0.75,0.68,1.3,0.5,0.85
Film_2655,2015,Jordan Peele,Peter Chernin,Greta Gerwig,Comedy,14447020,16701226,8,0.156,0,5.0,0.9,2.0,0.62,0.8,0.78,0.8,0.5,1.05
Film_2656,2017,Matt Reeves,Unknown Producer,Emerald Fennell,Comedy,17681634,41756889,8,1.362,1,2.8,0.75,1.2,0.38,0.78,0.7,0.8,0.5,1.05
Film_2657,2010,Bong Joon-ho,Brad Pitt,Emerald Fennell,Thriller,31453841,141464201,3,3.498,1,3.0,0.75,2.0,0.6,0.78,0.7,1.0,0.52,0.82
Film_2658,2006,Jon Favreau,Frank Marshall,Christopher Nolan,Romance,18783112,34602884,5,0.842,1,3.0,0.8,2.5,0.7,0.88,0.85,0.7,0.42,1.1
Film_2659,2005,Taika Waititi,Neal H. Moritz,Damien Chazelle,Thriller,18529060,15316423,8,-0.173,0,2.8,0.75,2.8,0.68,0.82,0.72,1.0,0.52,1.05
Film_2660,2017,Unknown Director,Lorenzo di Bonaventura,Rian Johnson,Romance,9316274,7686238,3,-0.175,0,0.8,0.35,2.2,0.6,0.78,0.68,0.7,0.42,0.82
Film_2661,2023,Unknown Director,Unknown Producer,Denis Villeneuve,Fantasy,71946369,78693009,8,0.094,0,0.8,0.35,1.2,0.38,0.8,0.72,1.4,0.48,1.05
Film_2662,2025,Emerald Fennell,Jerry Bruckheimer,Edgar Wright,Comedy,3686609,6398475,5,0.736,1,2.5,0.7,2.5,0.7,0.78,0.65,0.8,0.5,1.1
Film_2663,2011,Wes Anderson,Charles Roven,Charlie Kaufman,Comedy,232517086,302894799,4,0.303,0,1.5,0.6,2.5,0.65,0.75,0.5,0.8,0.5,0.85
Film_2664,2024,Quentin Tarantino,Megan Ellison,Damien Chazelle,Adventure,5095350,4614915,8,-0.094,0,2.5,0.8,1.5,0.55,0.82,0.72,1.5,0.55,1.05
